STOK KODU,STOK ADI,SEKTÖR ADI,MARKA,BARKOD 1,ÜRÜN GRUP KODU,AKS,CİNSİYET,UNIQ KOD,UNIQ ADI
SLY187026,"PHYTO-EYE TWIST °16 TAUPE 1,5 GR",SELEKTIF TEKLİ,SISLEY,3473311870261,1-MA-00,MAKYAJ,KADIN,SSL0000000212,PHYTO-EYE TWIST °16 TAUPE
SLY187027,"PHYTO-EYE TWIST N°17 ROSE BRONZE 1,5 GR",SELEKTIF TEKLİ,SISLEY,3473311870278,1-MA-00,MAKYAJ,KADIN,SSL0000000213,PHYTO-EYE TWIST N°17 ROSE BRONZE
SLY187028,"PHYTO-EYE TWIST N°18 FAWN 1,5 GR",SELEKTIF TEKLİ,SISLEY,3473311870285,1-MA-00,MAKYAJ,KADIN,SSL0000000214,PHYTO-EYE TWIST N°18 FAWN
SLY187029,"PHYTO-EYE TWIST N°19 SUNSET 1,5 GR",SELEKTIF TEKLİ,SISLEY,3473311870292,1-MA-00,MAKYAJ,KADIN,SSL0000000215,PHYTO-EYE TWIST N°19 SUNSET
SLY187311,"PHYTO-KHOL PERFECT N°1 BLACK 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873118,1-MA-00,MAKYAJ,KADIN,SSL0000000217,PHYTO-KHOL PERFECT N°1 BLACK
SLY187312,"PHYTO-KHOL PERFECT N°2 BROWN 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873125,1-MA-00,MAKYAJ,KADIN,SSL0000000218,PHYTO-KHOL PERFECT N°2 BROWN
SLY187313,"PHYTO-KHOL PERFECT N°3 STEEL 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873132,1-MA-00,MAKYAJ,KADIN,SSL0000000219,PHYTO-KHOL PERFECT N°3 STEEL
SLY187314,"PHYTO-KHOL PERFECT N°4 KHAKI 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873149,1-MA-00,MAKYAJ,KADIN,SSL0000000220,PHYTO-KHOL PERFECT N°4 KHAKI
SLY187315,"PHYTO-KHOL PERFECT N°5 NAVY 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873156,1-MA-00,MAKYAJ,KADIN,SSL0000000221,PHYTO-KHOL PERFECT N°5 NAVY
SLY187316,"PHYTO-KHOL PERFECT N°6 PLUM 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873163,1-MA-00,MAKYAJ,KADIN,SSL0000000222,PHYTO-KHOL PERFECT N°6 PLUM
SLY187317,"PHYTO-KHOL PERFECT N°7 SNOW 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873170,1-MA-00,MAKYAJ,KADIN,SSL0000000223,PHYTO-KHOL PERFECT N°7 SNOW
SLY187318,"PHYTO-KHOL PERFECT N°8 PURPLE 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873187,1-MA-00,MAKYAJ,KADIN,SSL0000000224,PHYTO-KHOL PERFECT N°8 PURPLE
SLY187319,"PHYTO-KHOL PERFECT N°9 DEEP JUNGLE 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873194,1-MA-00,MAKYAJ,KADIN,SSL0000000225,PHYTO-KHOL PERFECT N°9 DEEP JUNGLE
SLY187320,"PHYTO-KHOL PERFECT N°10 EBONY 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311873200,1-MA-00,MAKYAJ,KADIN,SSL0000000226,PHYTO-KHOL PERFECT N°10 EBONY
SLY187420,PHYTO-KHOL STAR WATERPROOF 1 SPAR.BLACK,SELEKTIF TEKLİ,SISLEY,3473311874207,1-MA-00,MAKYAJ,KADIN,SSL0000000228,PHYTO-KHOL STAR WATERPROOF N°1 SPARKLING BLACK
SLY187421,PHYTO-KHOL STAR WATERPROOF 2 SPAR.GREY,SELEKTIF TEKLİ,SISLEY,3473311874214,1-MA-00,MAKYAJ,KADIN,SSL0000000229,PHYTO-KHOL STAR WATERPROOF N°2 SPARKLING GREY
SLY187422,PHYTO-KHOL STAR WATERPROOF 3 SPAR.BROWN,SELEKTIF TEKLİ,SISLEY,3473311874221,1-MA-00,MAKYAJ,KADIN,SSL0000000230,PHYTO-KHOL STAR WATERPROOF N°3 SPARKLING BROWN
SLY187423,PHYTO-KHOL STAR WATERPROOF 4 SPAR.BRONZE,SELEKTIF TEKLİ,SISLEY,3473311874238,1-MA-00,MAKYAJ,KADIN,SSL0000000231,PHYTO-KHOL STAR WATERPROOF N°4 SPARKLING BRONZE
SLY187424,PHYTO-KHOL STAR WATERPROOF 5 SPARK.BLUE,SELEKTIF TEKLİ,SISLEY,3473311874245,1-MA-00,MAKYAJ,KADIN,SSL0000000232,PHYTO-KHOL STAR WATERPROOF N°5 SPARKLING BLUE
SLY187425,"PHYTO-KHOL STAR WATERPROOF N°6 MYSTIC PURPLE 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874252,1-MA-00,MAKYAJ,KADIN,SSL0000000233,PHYTO-KHOL STAR WATERPROOF N°6 MYSTIC PURPLE
SLY187426,"PHYTO-KHOL STAR WATERPROOF N°7 MYSTIC BLUE 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874269,1-MA-00,MAKYAJ,KADIN,SSL0000000234,PHYTO-KHOL STAR WATERPROOF N°7 MYSTIC BLUE
SLY187427,"PHYTO-KHOL STAR WATERPROOF N°8 MYSTIC GREEN 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874276,1-MA-00,MAKYAJ,KADIN,SSL0000000235,PHYTO-KHOL STAR WATERPROOF N°8 MYSTIC GREEN
SLY187450,"PHYTO-KHOL STAR WP 1 MATTE ONYX 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874504,1-MA-00,MAKYAJ,KADIN,SSL0000000237,PHYTO-KHOL STAR WP 1 MATTE ONYX
SLY187452,"PHYTO-KHOL STAR WP 3 MATTE JUNGLE 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874528,1-MA-00,MAKYAJ,KADIN,SSL0000000238,PHYTO-KHOL STAR WP 3 MATTE JUNGLE
SLY187453,"PHYTO-KHOL STAR WP 4 MAT GRAPHITE 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874535,1-MA-00,MAKYAJ,KADIN,SSL0000000239,PHYTO-KHOL STAR WP 4 MAT GRAPHITE
SLY187454,"PHYTO-KHOL STAR WP 5 MAT PEACOCK 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874542,1-MA-00,MAKYAJ,KADIN,SSL0000000240,PHYTO-KHOL STAR WP 5 MAT PEACOCK
SLY187455,"PHYTO-KHOL STAR WP 6 MAT CHESTNUT 0,3 GR",SELEKTIF TEKLİ,SISLEY,3473311874559,1-MA-00,MAKYAJ,KADIN,SSL0000000241,PHYTO-KHOL STAR WP 6 MAT CHESTNUT
SLY187501,PHYTO-SOURCILS PERFECT 1 BLOND,SELEKTIF TEKLİ,SISLEY,3473311875013,1-MA-00,MAKYAJ,KADIN,SSL0000000243,PHYTO-SOURCILS PERFECT- EYEBROW PENCIL N°1 BLOND 
SLY187502,PHYTO-SOURCILS PERFECT 2 CHATAIN,SELEKTIF TEKLİ,SISLEY,3473311875020,1-MA-00,MAKYAJ,KADIN,SSL0000000244,PHYTO-SOURCILS PERFECT- EYEBROW PENCIL N°2 CHATAIN 
SLY187503,PHYTO-SOURCILS PERFECT 3 BRUN,SELEKTIF TEKLİ,SISLEY,3473311875037,1-MA-00,MAKYAJ,KADIN,SSL0000000245,PHYTO-SOURCILS PERFECT- EYEBROW PENCIL N°3 BRUN 
SLY187504,PHYTO-SOURCILS PERFECT 4 CAPPUCCINO,SELEKTIF TEKLİ,SISLEY,3473311875044,1-MA-00,MAKYAJ,KADIN,SSL0000000246,PHYTO-SOURCILS PERFECT- EYEBROW PENCIL N°4 CAPPUCCINO 
SLY187521,"PHYTO-SOURCILS DESIGN N°1 CAPPUCINO  0,4 GR",SELEKTIF TEKLİ,SISLEY,3473311875211,1-MA-00,MAKYAJ,KADIN,SSL0000000248,PHYTO-SOURCILS DESIGN N°1 CAPPUCINO 
SLY187522,"PHYTO-SOURCILS DESIGN N°2 CHATAIN 0,4 GR",SELEKTIF TEKLİ,SISLEY,3473311875228,1-MA-00,MAKYAJ,KADIN,SSL0000000249,PHYTO-SOURCILS DESIGN N°2 CHATAIN
SLY187541,PHYTO-SOURCILS FIX N°1 LIGHT MEDIUM 5 ML,SELEKTIF TEKLİ,SISLEY,3473311875419,1-MA-00,MAKYAJ,KADIN,SSL0000000251,PHYTO-SOURCILS FIX N°1 LIGHT MEDIUM
SLY187611,"PHYTO-LEVRES PERFECT N°1 NUDE  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876119,1-MA-00,MAKYAJ,KADIN,SSL0000000299,PHYTO-LEVRES PERFECT N°1 NUDE 
SLY187612,"PHYTO-LEVRES PERFECT N°2 BEIGE NATUREL  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876126,1-MA-00,MAKYAJ,KADIN,SSL0000000300,PHYTO-LEVRES PERFECT N°2 BEIGE NATUREL 
SLY187613,"PHYTO-LEVRES PERFECT N°3 ROSE THE 1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876133,1-MA-00,MAKYAJ,KADIN,SSL0000000301,PHYTO-LEVRES PERFECT N°3 ROSE THE
SLY187614,"PHYTO-LEVRES PERFECT N°4 ROSE PASSION  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876140,1-MA-00,MAKYAJ,KADIN,SSL0000000302,PHYTO-LEVRES PERFECT N°4 ROSE PASSION 
SLY187615,"PHYTO-LEVRES PERFECT N°5 BURGUNDY  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876157,1-MA-00,MAKYAJ,KADIN,SSL0000000303,PHYTO-LEVRES PERFECT N°5 BURGUNDY 
SLY187616,"PHYTO-LEVRES PERFECT N°6 CHOCOLAT  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876164,1-MA-00,MAKYAJ,KADIN,SSL0000000304,PHYTO-LEVRES PERFECT N°6 CHOCOLAT 
SLY187617,"PHYTO-LEVRES PERFECT N°7 RUBY  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876171,1-MA-00,MAKYAJ,KADIN,SSL0000000305,PHYTO-LEVRES PERFECT N°7 RUBY 
SLY187619,"PHYTO-LEVRES PERFECT N°9 FUSHIA  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876195,1-MA-00,MAKYAJ,KADIN,SSL0000000306,PHYTO-LEVRES PERFECT N°9 FUSHIA 
SLY187620,"PHYTO-LEVRES PERFECT N°10 AUBURN  1,2 GR",SELEKTIF TEKLİ,SISLEY,3473311876201,1-MA-00,MAKYAJ,KADIN,SSL0000000307,PHYTO-LEVRES PERFECT N°10 AUBURN 
SLY187622,PHYTO-LEVRES PERFECT 12 CARMIN,SELEKTIF TEKLİ,SISLEY,3473311876225,1-MA-00,MAKYAJ,KADIN,,
SLY187623,PHYTO-LEVRES PERFECT 13 BEIGE ROSE,SELEKTIF TEKLİ,SISLEY,3473311876232,1-MA-00,MAKYAJ,KADIN,,
SLY187801,"PHYTO-LIP TWIST N° 1 NUDE  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878014,1-MA-00,MAKYAJ,KADIN,SSL0000000309,PHYTO-LIP TWIST N° 1 NUDE 
SLY187803,"PHYTO-LIP TWIST N°3 PEACH  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878038,1-MA-00,MAKYAJ,KADIN,SSL0000000310,PHYTO-LIP TWIST N°3 PEACH 
SLY187804,"PHYTO-LIP TWIST N°4 PINKY  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878045,1-MA-00,MAKYAJ,KADIN,SSL0000000311,PHYTO-LIP TWIST N°4 PINKY 
SLY187805,"PHYTO-LIP TWIST N°5 BERRY   2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878052,1-MA-00,MAKYAJ,KADIN,SSL0000000312,PHYTO-LIP TWIST N°5 BERRY  
SLY187807,"PHYTO-LIP TWIST N°7 CORAL 2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878076,1-MA-00,MAKYAJ,KADIN,SSL0000000313,PHYTO-LIP TWIST N°7 CORAL
SLY187808,"PHYTO-LIP TWIST N°8 CANDY  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878083,1-MA-00,MAKYAJ,KADIN,SSL0000000314,PHYTO-LIP TWIST N°8 CANDY 
SLY187809,"PHYTO-LIP TWIST N°9 CHESTNUT  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878090,1-MA-00,MAKYAJ,KADIN,SSL0000000315,PHYTO-LIP TWIST N°9 CHESTNUT 
SLY187813,"PHYTO-LIP TWIST N°13 POPPY  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878137,1-MA-00,MAKYAJ,KADIN,SSL0000000316,PHYTO-LIP TWIST N°13 POPPY 
SLY187817,"PHYTO-LIP TWIST N°17 KISS - MATTE  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878175,1-MA-00,MAKYAJ,KADIN,SSL0000000317,PHYTO-LIP TWIST N°17 KISS - MATTE 
SLY187818,"PHYTO-LIP TWIST N°18 TANGO -MATTE  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878182,1-MA-00,MAKYAJ,KADIN,SSL0000000318,PHYTO-LIP TWIST N°18 TANGO -MATTE 
SLY187819,"PHYTO-LIP TWIST N°19 BALLET -MATTE  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878199,1-MA-00,MAKYAJ,KADIN,SSL0000000319,PHYTO-LIP TWIST N°19 BALLET -MATTE 
SLY187821,"PHYTO-LIP TWIST N°21 RUBY- MATTE 2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878212,1-MA-00,MAKYAJ,KADIN,SSL0000000320,PHYTO-LIP TWIST N°21 RUBY- MATTE
SLY187822,"PHYTO-LIP TWIST N°22 BURGUNDY -MATTE  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878229,1-MA-00,MAKYAJ,KADIN,SSL0000000321,PHYTO-LIP TWIST N°22 BURGUNDY -MATTE 
SLY187823,"PHYTO-LIP TWIST  N°23 BLACK ROSE -MATTE  2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878236,1-MA-00,MAKYAJ,KADIN,SSL0000000322,PHYTO-LIP TWIST  N°23 BLACK ROSE -MATTE 
SLY187824,"PHYTO-LIP TWIST 24 ROSY NUDE 2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878243,1-MA-00,MAKYAJ,KADIN,SSL0000000323,PHYTO-LIP TWIST 24 ROSY NUDE
SLY187825,"PHYTO-LIP TWIST 25 SOFT BERRY 2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878250,1-MA-00,MAKYAJ,KADIN,SSL0000000324,PHYTO-LIP TWIST 25 SOFT BERRY
SLY187826,"PHYTO-LIP TWIST 26 TRUE RED 2,5 GR",SELEKTIF TEKLİ,SISLEY,3473311878267,1-MA-00,MAKYAJ,KADIN,SSL0000000325,PHYTO-LIP TWIST 26 TRUE RED
SLY187901,"PHYTO BLUSH TWIST N°1 PETAL 5,5 GR",SELEKTIF TEKLİ,SISLEY,3473311879011,1-MA-00,MAKYAJ,KADIN,SSL0000000140,PHYTO BLUSH TWIST N°1 PETAL
SLY187902,"PHYTO BLUSH TWIST N°2 FUSHIA 5,5 GR",SELEKTIF TEKLİ,SISLEY,3473311879028,1-MA-00,MAKYAJ,KADIN,SSL0000000141,PHYTO BLUSH TWIST N°2 FUSHIA
SLY187903,"PHYTO BLUSH TWIST N°3 PAPAYA 5,5 GR",SELEKTIF TEKLİ,SISLEY,3473311879035,1-MA-00,MAKYAJ,KADIN,SSL0000000142,PHYTO BLUSH TWIST N°3 PAPAYA
SLY187905,"PHYTO BLUSH TWIST N°5 CONTOUR 5,5 GR",SELEKTIF TEKLİ,SISLEY,3473311879059,1-MA-00,MAKYAJ,KADIN,SSL0000000143,PHYTO BLUSH TWIST N°5 CONTOUR
SLY187906,"PHYTO BLUSH TWIST N°6 PASSION 5,5 GR",SELEKTIF TEKLİ,SISLEY,3473311879066,1-MA-00,MAKYAJ,KADIN,SSL0000000144,PHYTO BLUSH TWIST N°6 PASSION
SLY187907,"PHYTO-BLUSH TWIST 7 BERRY 5,5 GR",SELEKTIF TEKLİ,SISLEY,3473311879073,1-MA-00,MAKYAJ,KADIN,SSL0000000145,PHYTO-BLUSH TWIST 7 BERRY
SLY190402,EAU DE CAMPAGNE 100ml,SELEKTIF TEKLİ,SISLEY,3473311904027,1-PA-00,PARFÜM,UNISEX,,
SLY193110,L'EAU REVEE D'ISA EDT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311931108,1-PA-00,PARFÜM,KADIN,SSL0000000095,L'EAU REVEE D'ISA EDT 100 ML
SLY193210,L'EAU REVEE D'ALMA EDT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311932105,1-PA-00,PARFÜM,UNISEX,SSL0000000096,L'EAU REVEE D'ALMA EDT 100 ML
SLY193310,L'EAU REVEE D'ARIA EDT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311933102,1-PA-00,PARFÜM,KADIN,SSL0000000097,L'EAU REVEE D'ARIA EDT 100 ML
SLY193410,L'EAU REVEE D'ELIYA EDT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311934109,1-PA-00,PARFÜM,KADIN,SSL0000000098,L'EAU REVEE D'ELIYA EDT 100 ML
SLY193500,L'EAU REVEE D'HUBERT EDT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311935007,1-PA-00,PARFÜM,KADIN,SSL0000000100,L'EAU REVEE D'HUBERT EDT 100 ML
SLY194101,L'EAU REVEE D'IKAR EDT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311941015,1-PA-00,PARFÜM,UNISEX,SSL0000000099,L'EAU REVEE D'IKAR EDT 100 ML
SLY196100,EAU DE PARFUM EAU DU SOIR 50 ML,SELEKTIF TEKLİ,SISLEY,3473311961006,1-PA-00,PARFÜM,KADIN,SSL0000000087,EAU DE PARFUM EAU DU SOIR 50 ML
SLY196200,EAU DE PARFUM EAU DU SOIR 100 ML,SELEKTIF TEKLİ,SISLEY,3473311962003,1-PA-00,PARFÜM,KADIN,SSL0000000086,EAU DE PARFUM EAU DU SOIR 100 ML
SLY196225,EAU DU SOIR  CHRISTMAS LIMITED EDITION 100 ML,SELEKTIF TEKLİ,SISLEY,3473311962256,1-PA-00,PARFÜM,KADIN,,
SLY196310,EAU DE PARFUM SOIR D'ORIENT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311963109,1-PA-00,PARFÜM,KADIN,SSL0000000090,EAU DE PARFUM SOIR D'ORIENT 100 ML
SLY196701,EAU DU SOIR PERFUMED DEO. 150 ML,SELEKTIF TEKLİ,SISLEY,3473311967015,1-PA-01,PARFÜM,KADIN,SSL0000000088,EAU DU SOIR PERFUMED DEO. 150 ML
SLY198001,EAU DE PARFUM SOIR DE LUNE 50 ML,SELEKTIF TEKLİ,SISLEY,3473311980014,1-PA-00,PARFÜM,KADIN,SSL0000000093,EAU DE PARFUM SOIR DE LUNE 50 ML
SLY198002,EAU DE PARFUM SOIR DE LUNE 100 ML,SELEKTIF TEKLİ,SISLEY,3473311980021,1-PA-00,PARFÜM,KADIN,SSL0000000092,EAU DE PARFUM SOIR DE LUNE 100 ML
SLY198500,EAU DE PARFUM IZIA 100 ML,SELEKTIF TEKLİ,SISLEY,3473311985002,1-PA-00,PARFÜM,KADIN,SSL0000000080,EAU DE PARFUM IZIA 100 ML
SLY198550,EAU DE PARFUM IZIA 50 ML,SELEKTIF TEKLİ,SISLEY,3473311985507,1-PA-00,PARFÜM,KADIN,SSL0000000081,EAU DE PARFUM IZIA 50 ML
SLY198600,EAU DE PARFUM IZIA LA NUIT 100 ML,SELEKTIF TEKLİ,SISLEY,3473311986009,1-PA-00,PARFÜM,KADIN,SSL0000000083,EAU DE PARFUM IZIA LA NUIT 100 ML
SLY198650,EAU DE PARFUM IZIA LA NUIT 50 ML,SELEKTIF TEKLİ,SISLEY,3473311986504,1-PA-00,PARFÜM,KADIN,SSL0000000084,EAU DE PARFUM IZIA LA NUIT 50 ML
SLY262279,SOIN QUOTIDIEN BOTANICAL DTOX CREME 30ML,SELEKTIF TEKLİ,SISLEY,3473311630018,1-CB-00,CİLT BAKIM,KADIN,,
SLY263438,SO INTENSE MASCARA N3 BLUE,SELEKTIF TEKLİ,SISLEY,3473311853134,1-MA-00,MAKYAJ,KADIN,,
SLY274310,SOLAIRES SUPER SOIN APRES SOLAIRE 200ML,SELEKTIF TEKLİ,SISLEY,3473311680419,1-CB-01,CİLT BAKIM,KADIN,,
SLY276183,SUPREMYA YEUX 15ML,SELEKTIF TEKLİ,SISLEY,3473311540508,1-CB-00,CİLT BAKIM,KADIN,,
SLY288522,PHYTO LIP TWIST BABY N2,SELEKTIF TEKLİ,SISLEY,3473311878021,1-MA-00,MAKYAJ,KADIN,,
SLY288526,PHYTO LIP TWIST CHERRY N6,SELEKTIF TEKLİ,SISLEY,3473311878069,1-MA-00,MAKYAJ,KADIN,,
SLY289143,SOLAIRES SUNLEYA SPF30 50ML,SELEKTIF TEKLİ,SISLEY,3473311683557,1-CB-01,CİLT BAKIM,KADIN,,
SLY335983,SO INTENSE EYELINER N1,SELEKTIF TEKLİ,SISLEY,3473311853219,1-MA-00,MAKYAJ,KADIN,,
SLY337757,SOIN CORPS PHYTOBUSTE DECOLETTE 50ML,SELEKTIF TEKLİ,SISLEY,3473311650023.,1-CB-00,CİLT BAKIM,KADIN,,
SLY346896,PHYTO LIP TWIST N11 LITCHI,SELEKTIF TEKLİ,SISLEY,3473311878113,1-MA-00,MAKYAJ,KADIN,,
SLY346900,PHYTO LIP TWIST N15 NUT,SELEKTIF TEKLİ,SISLEY,3473311878151,1-MA-00,MAKYAJ,KADIN,,
SLY346903,MASCARA SO CURL N3 DEEP BLUE,SELEKTIF TEKLİ,SISLEY,3473311853332,1-MA-00,MAKYAJ,KADIN,,
SLY350182,SOIN SOLAIRE TEINTE SPF30 N03 AMBER,SELEKTIF TEKLİ,SISLEY,3473311682239,1-CB-01,CİLT BAKIM,KADIN,,
SLY362560,SISLEYA N 3B Almond,SELEKTIF TEKLİ,SISLEY,3473311807168,1-MA-00,MAKYAJ,KADIN,,
SLY387388,SOLAIRES HUILE SPF15 BODY,SELEKTIF TEKLİ,SISLEY,3473311688033,1-MA-00,MAKYAJ,KADIN,,
SLY409853,PHYTO BROW DESIGN N3 BRUN,SELEKTIF TEKLİ,SISLEY,3473311875235,1-MA-00,MAKYAJ,KADIN,,
SLY409856,PHYTO BROW FIX N2 MEDIUM DARK,SELEKTIF TEKLİ,SISLEY,3473311875426,1-MA-00,MAKYAJ,KADIN,,
SLY409857,PHYTO BLUSH INSTANT ECLAT PRIMER,SELEKTIF TEKLİ,SISLEY,3473311846006,1-MA-00,MAKYAJ,KADIN,,
SLY435528,INSTANT ECLAT INSTANT CORRECT N 1 JUST,SELEKTIF TEKLİ,SISLEY,3473311846013,1-MA-00,MAKYAJ,KADIN,,
SLY435529,INSTANT ECLAT INSTANT CORRECT N 2 JUST,SELEKTIF TEKLİ,SISLEY,3473311846020,1-MA-00,MAKYAJ,KADIN,,
